Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Type_h,Type_t,Type_u,RegN_Eastern Metropolitan,RegN_Eastern Victoria,RegN_Northern Metropolitan,RegN_Northern Victoria,RegN_South-Eastern Metropolitan,RegN_Southern Metropolitan,RegN_Western Metropolitan,RegN_Western Victoria
4,1870000.0,7.0,3013.0,4.0,1.0,3.0,766.0,167.0,1968.0,-37.8126,144.8905,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,1930000.0,7.0,3013.0,3.0,1.0,4.0,902.0,129.0,1920.0,-37.8153,144.8796,6543.0,1,0,0,0,0,0,0,0,0,1,0
1,510000.0,7.0,3013.0,1.0,1.0,2.0,0.0,83.0,2004.0,-37.8173,144.894,6543.0,0,0,1,0,0,0,0,0,0,1,0
2,381000.0,7.0,3013.0,2.0,1.0,1.0,0.0,65.0,1960.0,-37.8128,144.8953,6543.0,0,0,1,0,0,0,0,0,0,1,0
3,1040000.0,7.0,3013.0,2.0,2.0,0.0,352.0,152.0,2016.0,-37.8164,144.8869,6543.0,0,1,0,0,0,0,0,0,0,1,0
1,470000.0,7.0,3013.0,1.0,1.0,2.0,0.0,83.0,2004.0,-37.8173,144.894,6543.0,1,0,0,0,0,0,0,0,0,1,0
2,501344.0,7.0,3013.0,2.0,1.0,1.0,0.0,72.0,1950.0,-37.8106,144.8957,6543.0,0,0,1,0,0,0,0,0,0,1,0
3,796000.0,7.0,3013.0,3.0,1.0,1.0,464.0,120.0,1960.0,-37.8151,144.8638,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,1055000.0,7.0,3013.0,3.0,1.0,3.0,670.0,116.0,1940.0,-37.8134,144.8745,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,620000.0,7.0,3013.0,3.0,3.0,1.0,0.0,141.0,2014.0,-37.8194,144.8826,6543.0,0,1,0,0,0,0,0,0,0,1,0
1,345000.0,7.0,3013.0,1.0,1.0,1.0,0.0,47.0,1970.0,-37.8111,144.887,6543.0,0,0,1,0,0,0,0,0,0,1,0
3,950000.0,7.0,3013.0,3.0,1.0,2.0,240.0,84.0,1880.0,-37.8202,144.8896,6543.0,1,0,0,0,0,0,0,0,0,1,0
4,1200000.0,7.0,3013.0,4.0,2.0,2.0,417.0,157.0,1900.0,-37.8197,144.8969,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,1005000.0,7.0,3013.0,3.0,1.0,1.0,438.0,115.0,1960.0,-37.8177,144.8711,6543.0,1,0,0,0,0,0,0,0,0,1,0
4,1340000.0,7.0,3013.0,4.0,2.0,0.0,297.0,175.0,1900.0,-37.8108,144.888,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,865000.0,7.0,3013.0,3.0,1.0,1.0,189.0,87.0,1930.0,-37.8159,144.8795,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,781500.0,7.0,3013.0,2.0,1.0,2.0,341.0,132.0,1950.0,-37.8224,144.8818,6543.0,1,0,0,0,0,0,0,0,0,1,0
4,1401000.0,7.0,3013.0,4.0,1.0,1.0,306.0,133.0,1910.0,-37.8102,144.8885,6543.0,1,0,0,0,0,0,0,0,0,1,0
2,630000.0,7.0,3013.0,2.0,2.0,2.0,168.0,121.0,2000.0,-37.8225,144.8814,6543.0,1,0,0,0,0,0,0,0,0,1,0
5,1137500.0,7.0,3013.0,2.0,3.0,4.0,446.0,244.0,1950.0,-37.8146,144.8692,6543.0,1,0,0,0,0,0,0,0,0,1,0
4,1158000.0,7.0,3013.0,4.0,1.0,3.0,411.0,96.0,1910.0,-37.8117,144.8873,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,955000.0,7.0,3013.0,3.0,2.0,2.0,206.0,173.0,2006.0,-37.8127,144.8965,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,1081000.0,7.0,3013.0,3.0,1.0,1.0,448.0,104.0,1940.0,-37.8171,144.8753,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,725000.0,7.0,3013.0,3.0,1.0,5.0,558.0,128.0,1940.0,-37.8119,144.868,6543.0,1,0,0,0,0,0,0,0,0,1,0
2,767000.0,7.0,3013.0,2.0,1.0,0.0,128.0,80.0,1920.0,-37.8179,144.8908,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,1450000.0,7.0,3013.0,3.0,2.0,2.0,542.0,211.0,2016.0,-37.811,144.8844,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,1430000.0,7.0,3013.0,3.0,3.0,2.0,386.0,172.0,1940.0,-37.816,144.8936,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,1275000.0,7.0,3013.0,3.0,1.0,2.0,229.0,128.0,1910.0,-37.8172,144.8919,6543.0,1,0,0,0,0,0,0,0,0,1,0
4,1606000.0,7.0,3013.0,4.0,2.0,3.0,455.0,178.0,1890.0,-37.8177,144.8839,6543.0,1,0,0,0,0,0,0,0,0,1,0
2,780000.0,7.0,3013.0,2.0,1.0,1.0,435.0,114.0,1950.0,-37.8223,144.8779,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,670000.0,7.0,3013.0,3.0,1.0,1.0,463.0,119.0,1950.0,-37.8137,144.8636,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,1380000.0,7.0,3013.0,3.0,2.0,2.0,235.0,144.0,1910.0,-37.815,144.8928,6543.0,1,0,0,0,0,0,0,0,0,1,0
2,480500.0,7.0,3013.0,2.0,1.0,1.0,0.0,65.0,1970.0,-37.8182,144.8846,6543.0,0,0,1,0,0,0,0,0,0,1,0
4,1520000.0,7.0,3013.0,4.0,2.0,0.0,261.0,160.0,1910.0,-37.8123,144.8888,6543.0,1,0,0,0,0,0,0,0,0,1,0
5,1287000.0,7.0,3013.0,5.0,2.0,2.0,488.0,213.0,1930.0,-37.8131,144.8778,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,800000.0,7.0,3013.0,3.0,2.0,1.0,169.0,150.0,2007.0,-37.8122,144.8965,6543.0,0,1,0,0,0,0,0,0,0,1,0
3,1460000.0,7.0,3013.0,3.0,1.0,2.0,463.0,119.0,1900.0,-37.8172,144.8924,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,840000.0,7.0,3013.0,4.0,1.0,1.0,470.0,127.0,1970.0,-37.822,144.8904,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,900500.0,7.0,3013.0,2.0,1.0,1.0,208.0,100.0,1970.0,-37.8145,144.8804,6543.0,1,0,0,0,0,0,0,0,0,1,0
3,940000.0,7.0,3013.0,3.0,2.0,2.0,171.0,146.0,2007.0,-37.8124,144.8957,6543.0,1,0,0,0,0,0,0,0,0,1,0
1,380000.0,9.1,3040.0,1.0,1.0,1.0,0.0,39.0,1990.0,-37.7561,144.9028,1543.0,0,0,1,0,0,0,0,0,0,1,0
4,1646000.0,9.1,3040.0,4.0,3.0,2.0,757.0,157.0,1950.0,-37.7606,144.8909,1543.0,1,0,0,0,0,0,0,0,0,1,0
2,470000.0,9.1,3040.0,2.0,1.0,1.0,976.0,71.0,2000.0,-37.7557,144.9037,1543.0,0,0,1,0,0,0,0,0,0,1,0
4,1346000.0,9.1,3040.0,2.0,2.0,2.0,559.0,204.0,1995.0,-37.7614,144.8925,1543.0,1,0,0,0,0,0,0,0,0,1,0
3,935000.0,9.1,3040.0,3.0,2.0,2.0,217.0,149.0,2005.0,-37.7591,144.8923,1543.0,0,1,0,0,0,0,0,0,0,1,0
4,1150000.0,9.1,3040.0,4.0,2.0,2.0,578.0,35.0,2010.0,-37.7614,144.8953,1543.0,1,0,0,0,0,0,0,0,0,1,0
1,1720000.0,9.1,3040.0,3.0,2.0,1.0,676.0,136.0,1965.0,-37.7632,144.898,1543.0,1,0,0,0,0,0,0,0,0,1,0
2,1705000.0,9.1,3040.0,2.0,1.0,2.0,809.0,131.0,1980.0,-37.7587,144.9015,1543.0,1,0,0,0,0,0,0,0,0,1,0
3,1190000.0,9.1,3040.0,3.0,1.0,1.0,465.0,115.0,1950.0,-37.7626,144.8954,1543.0,1,0,0,0,0,0,0,0,0,1,0
5,1740000.0,9.1,3040.0,3.0,3.0,2.0,839.0,247.0,1925.0,-37.759,144.9015,1543.0,1,0,0,0,0,0,0,0,0,1,0
4,1200000.0,9.1,3040.0,4.0,2.0,2.0,578.0,35.0,2010.0,-37.7614,144.8953,1543.0,1,0,0,0,0,0,0,0,0,1,0
3,726000.0,9.1,3040.0,3.0,1.0,1.0,229.0,111.0,1996.0,-37.7606,144.8973,1543.0,0,0,1,0,0,0,0,0,0,1,0
3,1300000.0,9.1,3040.0,3.0,3.0,1.0,593.0,205.0,2016.0,-37.7584,144.8968,1543.0,0,1,0,0,0,0,0,0,0,1,0
2,670000.0,9.1,3040.0,2.0,1.0,2.0,0.0,103.0,1990.0,-37.76,144.9002,1543.0,1,0,0,0,0,0,0,0,0,1,0
4,1350000.0,9.1,3040.0,3.0,2.0,2.0,1076.0,180.0,1960.0,-37.7609,144.8905,1543.0,1,0,0,0,0,0,0,0,0,1,0
3,773000.0,9.5,3081.0,3.0,1.0,2.0,626.0,93.0,1955.0,-37.752,145.0367,790.0,1,0,0,1,0,0,0,0,0,0,0
3,645000.0,9.5,3081.0,3.0,1.0,2.0,631.0,109.0,1950.0,-37.7506,145.043,790.0,1,0,0,1,0,0,0,0,0,0,0
3,720000.0,9.5,3081.0,3.0,2.0,1.0,231.0,145.0,2012.0,-37.7527,145.0392,790.0,1,0,0,1,0,0,0,0,0,0,0
3,625000.0,9.5,3081.0,3.0,1.0,2.0,609.0,93.0,1950.0,-37.7504,145.0335,790.0,1,0,0,1,0,0,0,0,0,0,0
3,1310000.0,4.5,3057.0,3.0,1.0,2.0,456.0,144.0,1950.0,-37.7638,144.9804,5533.0,1,0,0,0,0,1,0,0,0,0,0
4,856000.0,4.5,3057.0,4.0,2.0,2.0,136.0,151.0,1997.0,-37.7601,144.9805,5533.0,1,0,0,0,0,1,0,0,0,0,0
2,580000.0,4.5,3057.0,2.0,1.0,1.0,0.0,65.0,1975.0,-37.7668,144.9765,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,940000.0,4.5,3057.0,3.0,1.0,2.0,213.0,116.0,1995.0,-37.7643,144.9808,5533.0,0,1,0,0,0,1,0,0,0,0,0
3,1495000.0,4.5,3057.0,3.0,1.0,1.0,259.0,130.0,1920.0,-37.7762,144.9755,5533.0,1,0,0,0,0,1,0,0,0,0,0
4,1550000.0,4.5,3057.0,4.0,2.0,2.0,470.0,191.0,1940.0,-37.7735,144.9833,5533.0,1,0,0,0,0,1,0,0,0,0,0
4,1815000.0,4.5,3057.0,4.0,1.0,1.0,233.0,204.0,1890.0,-37.7776,144.9727,5533.0,1,0,0,0,0,1,0,0,0,0,0
4,1625000.0,4.5,3057.0,4.0,2.0,2.0,822.0,145.0,1890.0,-37.7749,144.9762,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,899000.0,4.5,3057.0,3.0,2.0,1.0,116.0,124.0,2007.0,-37.7667,144.9821,5533.0,0,1,0,0,0,1,0,0,0,0,0
2,435000.0,4.5,3057.0,2.0,1.0,1.0,197.0,55.0,2012.0,-37.7717,144.9719,5533.0,0,0,1,0,0,1,0,0,0,0,0
2,1080000.0,4.5,3057.0,2.0,1.0,0.0,193.0,101.0,1890.0,-37.7765,144.9751,5533.0,1,0,0,0,0,1,0,0,0,0,0
2,656000.0,4.5,3057.0,2.0,1.0,1.0,0.0,79.0,1960.0,-37.7786,144.9753,5533.0,0,0,1,0,0,1,0,0,0,0,0
3,1574000.0,4.5,3057.0,3.0,3.0,2.0,336.0,207.0,2007.0,-37.7664,144.9797,5533.0,1,0,0,0,0,1,0,0,0,0,0
2,665000.0,4.5,3057.0,2.0,1.0,1.0,0.0,96.0,1940.0,-37.7786,144.9753,5533.0,0,0,1,0,0,1,0,0,0,0,0
2,590000.0,4.5,3057.0,2.0,2.0,1.0,0.0,71.0,2014.0,-37.7753,144.9725,5533.0,0,0,1,0,0,1,0,0,0,0,0
3,1679000.0,4.5,3057.0,3.0,2.0,0.0,326.0,118.0,1920.0,-37.7776,144.9751,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,1050000.0,4.5,3057.0,3.0,3.0,2.0,87.0,151.0,1998.0,-37.7739,144.975,5533.0,0,1,0,0,0,1,0,0,0,0,0
3,825000.0,4.5,3057.0,3.0,1.0,1.0,213.0,116.0,1920.0,-37.7729,144.9724,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,998000.0,4.5,3057.0,3.0,1.0,2.0,104.0,118.0,2000.0,-37.7723,144.9761,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,1010000.0,4.5,3057.0,3.0,2.0,1.0,0.0,133.0,2014.0,-37.774,144.9731,5533.0,0,1,0,0,0,1,0,0,0,0,0
3,1050000.0,4.5,3057.0,3.0,1.0,1.0,279.0,122.0,1900.0,-37.7729,144.9722,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,1600000.0,4.5,3057.0,3.0,1.0,2.0,812.0,113.0,1920.0,-37.7673,144.9782,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,1325000.0,4.5,3057.0,3.0,2.0,2.0,190.0,135.0,1940.0,-37.7684,144.9739,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,1335000.0,4.5,3057.0,3.0,1.0,2.0,308.0,113.0,1930.0,-37.7713,144.9744,5533.0,1,0,0,0,0,1,0,0,0,0,0
3,805000.0,4.5,3057.0,2.0,1.0,1.0,0.0,114.0,2003.0,-37.7789,144.9739,5533.0,0,1,0,0,0,1,0,0,0,0,0
2,1231010.0,3.5,3121.0,2.0,1.0,2.0,225.0,119.0,1910.0,-37.8285,145.0125,438.0,1,0,0,0,0,1,0,0,0,0,0
2,881000.0,3.5,3121.0,2.0,1.0,1.0,172.0,94.0,1900.0,-37.8283,145.012,438.0,1,0,0,0,0,1,0,0,0,0,0
2,1202500.0,3.5,3121.0,2.0,1.0,1.0,149.0,77.0,1900.0,-37.8287,145.0089,438.0,1,0,0,0,0,1,0,0,0,0,0
3,1435000.0,3.5,3121.0,3.0,1.0,0.0,182.0,102.0,1890.0,-37.8289,145.0089,438.0,1,0,0,0,0,1,0,0,0,0,0
3,860000.0,1.8,3053.0,2.0,2.0,1.0,0.0,109.0,1994.0,-37.8052,144.9604,6786.0,0,0,1,0,0,1,0,0,0,0,0
3,1590000.0,1.8,3053.0,2.0,2.0,2.0,100.0,106.0,1900.0,-37.7983,144.9655,6786.0,1,0,0,0,0,1,0,0,0,0,0
2,610250.0,1.8,3053.0,2.0,1.0,1.0,0.0,72.0,1994.0,-37.8009,144.9662,6786.0,0,0,1,0,0,1,0,0,0,0,0
2,720000.0,1.8,3053.0,2.0,1.0,1.0,117.0,71.0,1890.0,-37.793,144.9728,6786.0,1,0,0,0,0,1,0,0,0,0,0
2,840000.0,1.8,3053.0,2.0,1.0,0.0,66.0,81.0,1900.0,-37.8049,144.9644,6786.0,1,0,0,0,0,1,0,0,0,0,0
2,705000.0,1.8,3053.0,2.0,1.0,1.0,0.0,70.0,2000.0,-37.7969,144.9669,6786.0,0,0,1,0,0,1,0,0,0,0,0
4,1630100.0,1.8,3053.0,4.0,2.0,0.0,132.0,195.0,1890.0,-37.801,144.9656,6786.0,1,0,0,0,0,1,0,0,0,0,0
2,500000.0,1.8,3053.0,2.0,2.0,1.0,0.0,65.0,2010.0,-37.7929,144.9705,6786.0,0,0,1,0,0,1,0,0,0,0,0
2,1010000.0,1.8,3053.0,2.0,1.0,0.0,101.0,60.0,1880.0,-37.7989,144.9713,6786.0,1,0,0,0,0,1,0,0,0,0,0
2,1170000.0,1.8,3053.0,2.0,1.0,1.0,144.0,81.0,1890.0,-37.7984,144.9738,6786.0,1,0,0,0,0,1,0,0,0,0,0
2,600000.0,1.8,3053.0,2.0,2.0,1.0,0.0,67.0,2013.0,-37.7969,144.9742,6786.0,0,0,1,0,0,1,0,0,0,0,0
4,1616000.0,1.8,3053.0,4.0,1.0,0.0,152.0,139.0,1890.0,-37.7966,144.9709,6786.0,1,0,0,0,0,1,0,0,0,0,0
2,589000.0,1.8,3053.0,2.0,1.0,1.0,0.0,63.0,1999.0,-37.7986,144.9682,6786.0,0,0,1,0,0,1,0,0,0,0,0
2,1117000.0,1.8,3053.0,2.0,1.0,0.0,128.0,92.0,1890.0,-37.7996,144.9737,6786.0,1,0,0,0,0,1,0,0,0,0,0
2,1935000.0,1.5,3002.0,2.0,2.0,2.0,0.0,150.0,2010.0,-37.8127,144.9847,3040.0,0,0,1,0,0,1,0,0,0,0,0
2,700000.0,1.5,3002.0,2.0,2.0,1.0,0.0,65.0,1970.0,-37.8153,144.9842,3040.0,0,0,1,0,0,1,0,0,0,0,0
1,750000.0,1.5,3002.0,2.0,1.0,0.0,0.0,46.0,1930.0,-37.8136,144.9892,3040.0,0,0,1,0,0,1,0,0,0,0,0
4,1422000.0,9.8,3040.0,4.0,2.0,2.0,505.0,335.0,2013.0,-37.7518,144.8897,588.0,1,0,0,0,0,0,0,0,0,1,0
4,1345000.0,9.8,3040.0,4.0,2.0,2.0,740.0,201.0,1950.0,-37.7517,144.8873,588.0,1,0,0,0,0,0,0,0,0,1,0
3,787500.0,9.8,3040.0,3.0,1.0,1.0,556.0,105.0,1940.0,-37.7537,144.8856,588.0,1,0,0,0,0,0,0,0,0,1,0
4,652500.0,9.8,3040.0,4.0,2.0,1.0,179.0,160.0,1995.0,-37.7527,144.8824,588.0,0,1,0,0,0,0,0,0,0,1,0
5,1300000.0,9.8,3040.0,5.0,2.0,2.0,616.0,184.0,1950.0,-37.7497,144.8867,588.0,1,0,0,0,0,0,0,0,0,1,0
3,730000.0,9.8,3040.0,3.0,2.0,2.0,0.0,118.0,2015.0,-37.7532,144.8848,588.0,0,1,0,0,0,0,0,0,0,1,0
7,1300000.0,9.8,3040.0,5.0,2.0,2.0,614.0,316.0,1970.0,-37.75,144.8858,588.0,1,0,0,0,0,0,0,0,0,1,0
3,970000.0,9.8,3040.0,3.0,2.0,2.0,356.0,223.0,2011.0,-37.7493,144.8901,588.0,0,1,0,0,0,0,0,0,0,1,0
3,1115000.0,9.8,3040.0,3.0,1.0,1.0,688.0,192.0,1950.0,-37.7577,144.8892,588.0,1,0,0,0,0,0,0,0,0,1,0
2,333000.0,12.4,3060.0,2.0,1.0,1.0,97.0,79.0,1970.0,-37.7118,144.9689,5070.0,0,0,1,0,0,1,0,0,0,0,0
3,455000.0,12.4,3060.0,3.0,2.0,1.0,738.0,138.0,2010.0,-37.7109,144.9654,5070.0,0,1,0,0,0,1,0,0,0,0,0
2,378000.0,12.4,3060.0,2.0,1.0,1.0,215.0,100.0,1990.0,-37.7049,144.9638,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,585000.0,12.4,3060.0,0.0,1.0,1.0,605.0,103.0,1960.0,-37.6985,144.9615,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,615000.0,12.4,3060.0,3.0,1.0,2.0,650.0,112.0,1950.0,-37.7076,144.9753,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,526000.0,12.4,3060.0,3.0,1.0,1.0,404.0,101.0,1960.0,-37.7075,144.9678,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,540000.0,12.4,3060.0,3.0,1.0,1.0,614.0,94.0,1960.0,-37.7141,144.9677,5070.0,1,0,0,0,0,1,0,0,0,0,0
4,540000.0,12.4,3060.0,4.0,2.0,3.0,254.0,164.0,1990.0,-37.7082,144.9725,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,625000.0,12.4,3060.0,3.0,1.0,2.0,585.0,88.0,1960.0,-37.695,144.9676,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,681000.0,12.4,3060.0,3.0,2.0,4.0,587.0,153.0,1970.0,-37.6996,144.9605,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,640000.0,12.4,3060.0,3.0,1.0,2.0,720.0,97.0,1950.0,-37.7043,144.9769,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,783000.0,12.4,3060.0,3.0,2.0,1.0,603.0,115.0,1940.0,-37.7194,144.9678,5070.0,1,0,0,0,0,1,0,0,0,0,0
4,635000.0,12.4,3060.0,4.0,2.0,2.0,567.0,116.0,1950.0,-37.7102,144.9703,5070.0,1,0,0,0,0,1,0,0,0,0,0
2,619000.0,12.4,3060.0,2.0,1.0,2.0,640.0,114.0,1970.0,-37.7038,144.9638,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,460000.0,12.4,3060.0,3.0,1.0,1.0,314.0,112.0,1970.0,-37.7066,144.9733,5070.0,0,1,0,0,0,1,0,0,0,0,0
3,751000.0,12.4,3060.0,9.0,6.0,2.0,592.0,103.0,1960.0,-37.712,144.9719,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,609000.0,12.4,3060.0,3.0,1.0,4.0,528.0,120.0,1965.0,-37.6989,144.9779,5070.0,1,0,0,0,0,1,0,0,0,0,0
4,752500.0,12.4,3060.0,4.0,1.0,2.0,0.0,135.0,1950.0,-37.7106,144.9682,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,650000.0,12.4,3060.0,3.0,1.0,3.0,602.0,97.0,1950.0,-37.7144,144.9737,5070.0,1,0,0,0,0,1,0,0,0,0,0
4,750000.0,12.4,3060.0,4.0,2.0,1.0,613.0,219.0,1970.0,-37.7034,144.9666,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,527000.0,12.4,3060.0,3.0,1.0,1.0,609.0,103.0,1960.0,-37.7083,144.9644,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,515000.0,12.4,3060.0,3.0,1.0,1.0,599.0,107.0,1960.0,-37.7071,144.9666,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,617000.0,12.4,3060.0,3.0,1.0,1.0,540.0,114.0,1960.0,-37.6973,144.96200000000005,5070.0,1,0,0,0,0,1,0,0,0,0,0
4,540000.0,12.4,3060.0,4.0,2.0,3.0,209.0,120.0,1960.0,-37.7172,144.968,5070.0,0,0,1,0,0,1,0,0,0,0,0
3,631000.0,12.4,3060.0,3.0,2.0,2.0,297.0,133.0,2012.0,-37.6994,144.9686,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,640000.0,12.4,3060.0,3.0,1.0,4.0,533.0,135.0,1965.0,-37.6985,144.9778,5070.0,1,0,0,0,0,1,0,0,0,0,0
2,575000.0,12.4,3060.0,2.0,1.0,2.0,621.0,109.0,1960.0,-37.7164,144.9666,5070.0,1,0,0,0,0,1,0,0,0,0,0
4,562000.0,12.4,3060.0,4.0,2.0,2.0,374.0,136.0,2005.0,-37.7056,144.9671,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,620000.0,12.4,3060.0,3.0,1.0,2.0,604.0,190.0,1970.0,-37.6978,144.9686,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,652500.0,12.4,3060.0,3.0,1.0,1.0,592.0,113.0,1960.0,-37.6968,144.9674,5070.0,1,0,0,0,0,1,0,0,0,0,0
4,1010000.0,12.4,3060.0,4.0,2.0,2.0,607.0,338.0,2015.0,-37.716,144.9663,5070.0,1,0,0,0,0,1,0,0,0,0,0
3,492000.0,12.4,3060.0,3.0,1.0,1.0,208.0,107.0,2011.0,-37.7092,144.9695,5070.0,0,1,0,0,0,1,0,0,0,0,0
3,422500.0,12.4,3060.0,3.0,2.0,1.0,195.0,91.0,2000.0,-37.7062,144.9688,5070.0,0,0,1,0,0,1,0,0,0,0,0
3,1865000.0,7.5,3123.0,3.0,2.0,2.0,431.0,120.0,1950.0,-37.8269,145.0496,6482.0,1,0,0,0,0,0,0,0,1,0,0
5,1700000.0,7.5,3123.0,5.0,3.0,2.0,431.0,203.0,1920.0,-37.825,145.0536,6482.0,1,0,0,0,0,0,0,0,1,0,0
3,1450000.0,7.5,3123.0,3.0,2.0,2.0,466.0,176.0,1915.0,-37.8305,145.0475,6482.0,1,0,0,0,0,0,0,0,1,0,0
3,1110000.0,7.5,3123.0,3.0,2.0,2.0,94.0,169.0,2005.0,-37.8302,145.0525,6482.0,0,1,0,0,0,0,0,0,1,0,0
2,555000.0,7.5,3123.0,2.0,1.0,1.0,0.0,69.0,1970.0,-37.8318,145.0448,6482.0,0,0,1,0,0,0,0,0,1,0,0
3,1700000.0,7.5,3123.0,3.0,2.0,1.0,646.0,228.0,1980.0,-37.8337,145.0469,6482.0,1,0,0,0,0,0,0,0,1,0,0
2,1585000.0,7.5,3123.0,2.0,1.0,2.0,390.0,102.0,1935.0,-37.8322,145.0486,6482.0,1,0,0,0,0,0,0,0,1,0,0
3,935000.0,7.5,3123.0,3.0,2.0,1.0,144.0,107.0,1975.0,-37.8435,145.0497,6482.0,0,0,1,0,0,0,0,0,1,0,0
2,460000.0,7.5,3123.0,2.0,1.0,1.0,0.0,55.0,1967.0,-37.8278,145.0565,6482.0,0,0,1,0,0,0,0,0,1,0,0
2,573000.0,7.5,3123.0,2.0,1.0,1.0,0.0,60.0,1970.0,-37.8254,145.047,6482.0,0,0,1,0,0,0,0,0,1,0,0
2,680000.0,7.5,3123.0,2.0,1.0,1.0,0.0,110.0,1945.0,-37.8233,145.0575,6482.0,0,0,1,0,0,0,0,0,1,0,0
4,1738000.0,7.5,3123.0,4.0,3.0,2.0,324.0,241.0,2002.0,-37.8348,145.0503,6482.0,0,1,0,0,0,0,0,0,1,0,0
3,735000.0,7.5,3123.0,2.0,1.0,1.0,0.0,95.0,1970.0,-37.8414,145.0505,6482.0,0,0,1,0,0,0,0,0,1,0,0
3,1420000.0,7.5,3123.0,3.0,1.0,2.0,362.0,130.0,1910.0,-37.8337,145.0504,6482.0,1,0,0,0,0,0,0,0,1,0,0
2,400000.0,7.5,3123.0,1.0,1.0,1.0,0.0,60.0,1965.0,-37.8339,145.0548,6482.0,0,0,1,0,0,0,0,0,1,0,0
2,1335000.0,7.5,3123.0,2.0,1.0,0.0,229.0,70.0,1900.0,-37.8265,145.0484,6482.0,1,0,0,0,0,0,0,0,1,0,0
3,1825000.0,7.5,3123.0,3.0,2.0,2.0,431.0,120.0,1950.0,-37.8269,145.0496,6482.0,1,0,0,0,0,0,0,0,1,0,0
2,840000.0,7.5,3123.0,2.0,1.0,1.0,150.0,99.0,1969.0,-37.844,145.0496,6482.0,0,0,1,0,0,0,0,0,1,0,0
2,444000.0,7.5,3123.0,2.0,1.0,1.0,0.0,68.0,1970.0,-37.8245,145.0527,6482.0,0,0,1,0,0,0,0,0,1,0,0
3,1320000.0,7.5,3123.0,3.0,2.0,1.0,213.0,162.0,1890.0,-37.8302,145.0542,6482.0,1,0,0,0,0,0,0,0,1,0,0
3,1890000.0,7.5,3123.0,3.0,1.0,2.0,477.0,173.0,1880.0,-37.8257,145.0514,6482.0,1,0,0,0,0,0,0,0,1,0,0
3,1590000.0,7.5,3123.0,3.0,2.0,2.0,289.0,181.0,2010.0,-37.8451,145.0525,6482.0,0,1,0,0,0,0,0,0,1,0,0
2,706000.0,7.5,3123.0,2.0,1.0,1.0,172.0,90.0,1960.0,-37.8437,145.0536,6482.0,0,0,1,0,0,0,0,0,1,0,0
2,1385000.0,7.5,3123.0,2.0,1.0,2.0,326.0,113.0,1940.0,-37.8373,145.0455,6482.0,1,0,0,0,0,0,0,0,1,0,0
2,655250.0,7.5,3123.0,2.0,1.0,1.0,1153.0,69.0,1970.0,-37.8227,145.0528,6482.0,0,0,1,0,0,0,0,0,1,0,0
6,1666000.0,7.5,3123.0,6.0,2.0,0.0,350.0,198.0,1900.0,-37.8219,145.0556,6482.0,1,0,0,0,0,0,0,0,1,0,0
2,505000.0,7.5,3123.0,2.0,1.0,1.0,0.0,78.0,1965.0,-37.839,145.0459,6482.0,0,0,1,0,0,0,0,0,1,0,0
